,opinion,mes,año,retroalimentacion
474,ELEVADOR MANUAL ANTIGUO ESPERAR EMPLEADO DISPONIBLE OPERARLO PUEDES TARDAR MIN ESPERANDO ELSERVICIO USAS ESCALERAS ULTIMO DIA PRESENTO ASEO PM QUERER HACER ASEO PROBLEMAS ENVIO DEFACTURAS DEJAN COLGADO SOLICITARLAS CUARTO CLIMA VENTILADOR,4,2020,0
475,Excelente servicio alimentación deliciosa variada atentos puede descansar tranquilo,4,2020,1
476,Hola hospedados semana familia excelente servicios cordiales eficientes servicio restaurante completo personal agradable,4,2019,1
477,viejocon unas camas mal caro ofrece comidas evitar desayuno Buffett evitar cena recomiendo restaurantes encuentran alrededores,4,2020,0
478,ruido proviniente calle Habitacion balcon puertas mismo dificiles cerrar antiguas,4,2020,0
479,Experiencia inolvidable,4,2020,1
480,personal restaurante amable especial Sergio Recomendado,4,2020,1
481,instalaciones coloniales antiguas hacen disfrutes estancia embargo personal falta empatía huésped pues muestran educación saludarnos llegar salir días…,4,2020,0
482,Excelentes cuartos buena experiencia excepto estacionamiento propio excelente ubicación cerca puedas buscar,4,2020,1
483,instalaciones demasiada antiguas limpieza bastante sucio personal agradable bien situado,4,2019,0
484,Lugar ameno,4,2020,1
485,buena ubicación centro histórico estupenda vista zócalo edificios históricos rodean,4,2019,1
486,Excelente vista buen servicio solo quedan cortos mantenimiento creo hace falta personal demás vuelvo hospedar allí duda ubicación mejor,4,2019,1
487,buen servicio,4,2020,1
488,súper parece dos ciudades diferentes entras centro toda gente ves pasa entras cambio radical vuelve realidad salir balcón atención buena intalaciones limpias seguras exelente servicio,4,2020,1
489,atención personal excelente habitaciones amplitud seguridad Pudieran esmerarse aseo entregan habitaciones limpias peto si permaneces varios días ahí Solo tienden cama sacan basura trapean piso barren habitación,4,2019,0
490,gusta encuentra centro CDMX,4,2020,1
491,buen lugar,4,2020,1
492,Pésimo servicio llegue madrugada decidí siquiera quedarme restaurante cambio excelente servicio comida vista zócalo,4,2019,0
493,Amé linda azotea vista Zócalo ❤,4,2020,1
494,rico buffet buen precio 😋,4,2020,1
495,buena ubicación justo corazón social politico económico financiero país,4,2020,1
496,Bello hotelterraza vista increíble falta mejorar atención personal malacariento apático,4,2020,0
497,Bonito buen servicio restaurante,4,2020,1
498,bonito aunque falta cuidar detalles lugar histórico apariencia descuidado ve viejo ojalá cuiden,4,2019,1
499,mejor centro ciudad buen precio atención lujo,4,2020,1
500,buffet completo cuenta rededor alimentos diferentes incluyendo postres cerveza puede ser barril botella preferencia duda alguna desayunar comer cenar simplemente pasar rato terraza es…,4,2018,1
501,restaurante vista plaza constitución comida exquisita buen precio recomendable,4,2020,1
502,Hermosa vista plaza constitucion restaurante simplemente hermoso,4,2019,1
503,vista hermosa🍸😍,4,2020,1
504,Listo fiesta independencia CDMX,4,2020,1
505,Barato chido,4,2020,1
506,Excelente ubicacion limpio comodo buena relacion calidadprecio,4,2019,1
507,Excelente enfrente zocalo,4,2020,1
508,bonito personas gusta vivir lugares antiguos elevador viejo vista Zócalo buena regular decoración desayuno abundante precio,4,2019,0
509,años mantenido entonces Cama cómoda ubicación buenísima personal bueno,4,2020,1
510,menos llegando restaurante faltaban minutos dieran tarde todavía puesto buffet mesero recibió dijo podían dar servicio dijo esperábamos iniciará…,4,2019,0
511,terraza restaurante gran vista Zócalo excelente atención buen buffet desayuno Baños limpios,4,2019,1
512,antiguo bien conservado excelente ubicación vista plaza zócalo pude ver soldados izan bandera servicio excelente habitaciones lujos agradables restaurante terraza…,4,2017,1
513,excelente,4,2020,1
514,Lugar limpioy acogedorpero mal servicio Bell boys,4,2020,0
515,buena atencion deliciosa comida unici q si sienyo q caro bn gusto recomiendo maximo,4,2019,1
516,Excelente atencion,4,2020,1
517,encantó bonito buena ubicacion Justo frente zócalo Si sueño ligero mejor llevar tapones ruido viene zócalo cama super cómoda baño bien funcionando…,4,2019,1
518,hace falta urgencia total remodelada,4,2020,0
519,Hoteluy bien ubicado solo vez luego muchas visitas víctima robo habitacion Lamentablemente lis responsables miraron lado ayudaron nafa lastima última experiencia hospedó acá,4,2019,0
520,Pésimo allá buena ubicación cobran dineral unas instalaciones horribles Viejo sucio mal gusto,4,2019,0
521,Bien edificio colonial gusta concepto habitaciones estan bien tambien ubicado centro asi util quieren salir centro ciudad directamente,4,2019,1
522,buena ubicación ruido Fallo puerta línea telefónica tarjeta desprogramarse cada hrs desayuno abundante x pesos Personal amable front desk faltamas amabilidad,4,2019,0
523,Legendario lugar cuyo restaurante da excelente vista Plaza Constitución centro Ciudad México,4,2019,1
524,mejor ubicación,4,2020,1
525,elegante,4,2020,1
526,Excelente lugar,4,2020,1
527,descuidado,4,2019,0
528,Siempre gustado hacía años alojaba trabajé Hostales México tiempos Don José Brockman hijo Gonzálo ex compañero universitario Jorge Tort detalles desaniman ejemplo hecho proporcionen factura fiscal tiempo forma,4,2019,0
529,bonito caro vale pena centro cdm restaurante tiendas chocolateria boutiques,4,2020,1
530,Excelente vista preciosa zócalo habitaciones cómodas agradables,4,2020,1
531,buen lugar,4,2019,1
532,Excelente lugar gimnasio centro negocios pequeño,4,2020,1
533,Hace tiempo dentro parte personal prácticas di cuenta servicio restaurante bueno llevan bien comida menos favor bar realmente tranquilo…,4,2019,1
534,malo costos altos instalaciones viejisimas rente habitacion lugar cama parecia cuna colchon super hundido pésimo atencion deficiente,4,2019,0
535,Lugar limpio agradable personal eficiente atento Solo madrugada ajeno prueba alarma interrumpe sueño,4,2019,1
536,personal atento habitaciones limpias seguridad entrada general hermoso,4,2020,1
537,Desayuno supuestamente Buffet aunque variado servicio bueno ambiente familiar turistas gringos edificio antiguo colonial gran vista Zócalo,4,2019,0
538,Magnífico nn si tomas promoción valdrá pena,4,2019,1
539,corazón Ciudad México Cerca Habitaciones ideales descansar quién quiere descansar afuera esperando hermosa ciudad,4,2019,1
540,Excelente staff atención parte único detalle zócalo veces ruidos calle permiten descansar bien,4,2019,1
541,Lugar tranquilo servicio bueno excelente muchas CUCARACHAS baño reportar infestacion hace personal solo toman nota sucedido opinión mal trato terraza comer,4,2019,0
542,habitaciones comodas bien equipadas limpias espaciosas terraza gran bufet comida riquisima embargo camas ruedas respaldo cama fijo pareció incómodo De…,4,2019,1
543,ubicación buena atractivo turístico bello atención primera Además gran historia terraza vista grandiosa zócalo,4,2017,1
544,personas laboran ahí excelentes amables hospedas dejas habitación cuarto toco ruido noche salio nunca agua caliente tenias dejar tiempo abierta el…,4,2018,0
545,Elegante lugar,4,2020,1
546,iba bien llegar habitación higiene mala mantenimiento malo sucio lleno polvo espejos sucios socket lámpara roto cerradura sirve recamara cama olía mal y…,4,2020,0
547,bonito empleados excelentes amables bonita atención ubicación excelente solo queja cuál vuelvo regresar camas estan tan duras tabla literalmente amanecí una…,4,2019,0
548,instalacion pesar ser edificio antiguo completamente bellas limpias cuidadas recomendables buffet riquisimo atencion personal excelente especificamente apoyado Gustavo recepcion atendio maravilla PD vista increible terraza,4,2019,1
549,Excelente ambiente buena atención personal lujo Gracias,4,2019,1
550,Buena ubicación Especialmente si concierto zocalo,4,2020,1
551,comida excelente duda hermoso lugar vista hacia catedral explanada centro ciudad México cualquier época año agradable lugar degustar rica cena desayuno,4,2018,1
552,atendieron bien limpio buen servicio habitacion unico problema restaurant puro bufet,4,2019,1
553,Alta calidad bueno trabajo impecable inicio reservacion,4,2020,1
554,Bonito cama comodamucha tranquilidad noche,4,2020,1
555,Excelente servicio,4,2020,1
556,restaurant mejor espero regresar peonto,4,2019,1
557,realidad bonito excelente ubicación pasos Zócalo Centro Histórico realidad carece comodidades amenidades comentan página web hacer llamadas…,4,2019,0
558,edificio bonito conocí habitaciones restaurante parecieran mezclarse detalles antiguos sólo descuidados,4,2019,1
559,mas lindo,4,2020,1
560,Exelente servicio comidas exquisitas,4,2019,1
561,Fué agradable cena Zócalo bellamente alumbrado,4,2019,1
562,Ubicación excelente recorrer centro histórico habitaciones excelente vista palacio nacional catedral restaurante terraza recomiendo bufete mala variedad mal sabor,4,2017,1
563,Falta acondicionar ventanas disminuir ruido zócalo,4,2020,1
564,Excelente servicio reserva eficientes,4,2019,1
565,Demasiado caro raquítico ser bufé buffet talla internacional servicio deja desear especial capitán meseros gerente resposable área restaurante invitación volver,4,2018,0
566,bellísima casona tradicional encantó elevador 😍 Sólo agregaría aire acondicionado habitaciones,4,2019,1
567,servicio bastante bueno creo personal podría ser ligeramente amable noche habitaciones excelente lugar recomendable,4,2018,1
568,rústico demasiado conservado da tranquilidad agradable Limpio Ordenado,4,2018,1
569,Bien agradable vista maravillosa noches amanecer gusto vuelvo,4,2018,0
570,Extraordinario bello verdad excelente ubicación,4,2020,1
571,Recomendable limpio personal atento ubicación increíble cerca muchas atracciones turisticas regreso,4,2019,1
572,Horrible cae verdad viejo cucarachas único bueno vista,4,2020,0
573,vista zócalo capitalismo restaurant pocos,4,2020,1
574,buen hote excelente ubicación,4,2019,1
575,mal,4,2020,0
576,Excelente ubicación recomendable tranquilidad solo sonidos normales centro CDMX,4,2019,0
577,cuartos lugar bueno ubicación servicio personal mejor bonito lugar visitar descansar cerca centro,4,2018,0
578,Excelente ubicación buena atención encanto mejor centro histórico bellísimo México,4,2018,1
579,buena atención,4,2019,1
580,vista increíble lástima puedas ordenar alimentos carta solo permiten consumo buffet lugar mucha gente bien tomar trago atención excelente,4,2018,1
581,habitación comoda general aunque permite ruido calle ofrecen opciones estacionamiento convenio algún estacionamiento público aunque varios cerca encontramos cucarachas baño,4,2018,0
582,duda mas iconicos dentro centro ciudad México exclusivos desayunos incluidos excelente room service preciosa vista centro capital México 😍,4,2019,1
583,vista increíble si suerte temporada baja pide ventana hacia Zócalo entrada bella interior habitaciones mejorable muebles paredes requieren mantenimiento,4,2017,1
584,bonito bufete habitaciones linda vista camarera robo anillo matrimonio,4,2019,0
585,ubicación áreas comunes bien mantenimiento habitaciones Mal,4,2019,0
586,Buena ubicación extremadamente ruidoso puede dormir bien,4,2020,0
